card_id,edition,edition_status,match_number,match_id,date_utc,stage,team_id,team,opponent,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,reset_window,base_horizon,effective_horizon,accumulation_role,paired_card_id,stop_scope,stop_card_id,stop_match_number,stop_t_min,stop_gap_fixtures,nominal_remainder_min,exp_match_min_rho_1,exp_match_min_rho_1_5,exp_match_min_rho_2,source_url,source_archive
2014-027-208317,2014,final,27,300186466,2014-06-21T16:00:00Z,group,43817,Iran,Argentina,185641,Javad NEKOUNAM,Y,52',52,5,in_play,90,94.63,pre_quarter_final_reset,3,3,single_caution,,,,,,,38,42.63,42.63,42.63,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186466?language=en,data/raw/2014/fifa/timelines/m027_300186466.json
2014-027-208318,2014,final,27,300186466,2014-06-21T16:00:00Z,group,43817,Iran,Argentina,213170,SHOJAEI. M,Y,72',72,5,in_play,90,94.63,pre_quarter_final_reset,3,3,single_caution,,,,,,,18,22.63,22.63,22.63,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186466?language=en,data/raw/2014/fifa/timelines/m027_300186466.json
2014-028-208350,2014,final,28,300186511,2014-06-21T22:00:00Z,group,44037,Bosnia-Herzegovina,Nigeria,233167,H. Medunjanin,Y,5',5,3,in_play,90,93.27,pre_quarter_final_reset,3,3,single_caution,,,,,,,85,88.27,88.27,88.27,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186511?language=en,data/raw/2014/fifa/timelines/m028_300186511.json
2014-028-208362,2014,final,28,300186511,2014-06-21T22:00:00Z,group,43876,Nigeria,Bosnia-Herzegovina,234463,MIKEL,Y,81',81,5,in_play,90,93.27,pre_quarter_final_reset,3,3,single_caution,,,,,,,9,12.27,12.27,12.27,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186511?language=en,data/raw/2014/fifa/timelines/m028_300186511.json
2014-029-208349,2014,final,29,300186493,2014-06-21T19:00:00Z,group,43860,Ghana,Germany,183000,Sulley MUNTARI,Y,90'+3',93,5,in_play,90,94.32,pre_quarter_final_reset,3,0,accumulation_trigger,2014-014-208077,,,,,,0,1.32,1.32,1.32,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186493?language=en,data/raw/2014/fifa/timelines/m029_300186493.json
2014-030-208415,2014,final,30,300186483,2014-06-22T22:00:00Z,group,43921,United States,Portugal,183893,Jermaine JONES,Y,74',74,5,in_play,90,95.53,pre_quarter_final_reset,3,3,single_caution,,,,,,,16,21.53,21.53,21.53,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186483?language=en,data/raw/2014/fifa/timelines/m030_300186483.json
2014-031-208370,2014,final,31,300186481,2014-06-22T16:00:00Z,group,43965,Russia,Belgium,358049,D. Glushakov,Y,37',37,3,in_play,90,93.33,pre_quarter_final_reset,3,3,single_caution,,,,,,,53,56.33,56.33,56.33,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186481?language=en,data/raw/2014/fifa/timelines/m031_300186481.json
2014-031-208371,2014,final,31,300186481,2014-06-22T16:00:00Z,group,43935,Belgium,Russia,290821,WITSEL,Y,53',53,5,in_play,90,93.33,pre_quarter_final_reset,3,3,single_caution,,,,,,,37,40.33,40.33,40.33,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186481?language=en,data/raw/2014/fifa/timelines/m031_300186481.json
2014-031-208376,2014,final,31,300186481,2014-06-22T16:00:00Z,group,43935,Belgium,Russia,290864,ALDERWEIRELD,Y,72',72,5,in_play,90,93.33,pre_quarter_final_reset,3,3,accumulation_first_caution,2014-060-208972,cross_match,2014-060-208972,60,67,2,18,21.33,21.33,21.33,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186481?language=en,data/raw/2014/fifa/timelines/m031_300186481.json
2014-032-208388,2014,final,32,300186495,2014-06-22T19:00:00Z,group,43822,Korea Republic,Algeria,363578,Y LEE,Y,53',53,5,in_play,90,94.1,pre_quarter_final_reset,3,3,single_caution,,,,,,,37,41.1,41.1,41.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186495?language=en,data/raw/2014/fifa/timelines/m032_300186495.json
2014-032-208394,2014,final,32,300186495,2014-06-22T19:00:00Z,group,43843,Algeria,Korea Republic,215208,Madjid Bougherra,Y,66',66,5,in_play,90,94.1,pre_quarter_final_reset,3,3,single_caution,,,,,,,24,28.1,28.1,28.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186495?language=en,data/raw/2014/fifa/timelines/m032_300186495.json
2014-032-208395,2014,final,32,300186495,2014-06-22T19:00:00Z,group,43822,Korea Republic,Algeria,274329,Han Kook-Young,Y,68',68,5,in_play,90,94.1,pre_quarter_final_reset,3,3,single_caution,,,,,,,22,26.1,26.1,26.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186495?language=en,data/raw/2014/fifa/timelines/m032_300186495.json
2014-033-208468,2014,final,33,300186472,2014-06-23T20:00:00Z,group,43849,Cameroon,Brazil,310048,Enoh,Y,11',11,3,in_play,90,94.18,pre_quarter_final_reset,2,2,single_caution,,,,,,,79,83.18,83.18,83.18,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186472?language=en,data/raw/2014/fifa/timelines/m033_300186472.json
2014-033-208483,2014,final,33,300186472,2014-06-23T20:00:00Z,group,43849,Cameroon,Brazil,336791,SALLI,Y,74',74,5,in_play,90,94.18,pre_quarter_final_reset,2,2,single_caution,,,,,,,16,20.18,20.18,20.18,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186472?language=en,data/raw/2014/fifa/timelines/m033_300186472.json
2014-033-208484,2014,final,33,300186472,2014-06-23T20:00:00Z,group,43849,Cameroon,Brazil,200935,Stephane MBIA,Y,79',79,5,in_play,90,94.18,pre_quarter_final_reset,2,2,single_caution,,,,,,,11,15.18,15.18,15.18,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186472?language=en,data/raw/2014/fifa/timelines/m033_300186472.json
2014-034-208488,2014,final,34,300186452,2014-06-23T20:00:00Z,group,43938,Croatia,Mexico,296633,RAKITIĆ,Y,8',8,3,in_play,90,94.1,pre_quarter_final_reset,2,2,single_caution,,,,,,,82,86.1,86.1,86.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-034-208489,2014,final,34,300186452,2014-06-23T20:00:00Z,group,43911,Mexico,Croatia,178119,R. MÁRQUEZ,Y,38',38,3,in_play,90,94.1,pre_quarter_final_reset,2,1,accumulation_first_caution,2014-051-208811,cross_match,2014-051-208811,51,91,0,52,56.1,56.1,56.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-034-208494,2014,final,34,300186452,2014-06-23T20:00:00Z,group,43911,Mexico,Croatia,379264,Vázquez,Y,65',65,5,in_play,90,94.1,pre_quarter_final_reset,2,0,accumulation_trigger,2014-017-208105,,,,,,25,29.1,29.1,29.1,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-034-208507,2014,final,34,300186452,2014-06-23T20:00:00Z,group,43938,Croatia,Mexico,369058,REBIĆ,R,88',88,5,in_play,90,94.1,pre_quarter_final_reset,0,0,dismissal,,,,,,,2,6.1,9.15,12.2,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-035-208452,2014,final,35,300186467,2014-06-23T16:00:00Z,group,43969,Spain,Australia,216814,Sergio Ramos,Y,61',61,5,in_play,90,93.08,pre_quarter_final_reset,2,2,single_caution,,,,,,,29,32.08,32.08,32.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-035-208461,2014,final,35,300186467,2014-06-23T16:00:00Z,group,43976,Australia,Spain,229051,Spiranovic,Y,87',87,5,in_play,90,93.08,pre_quarter_final_reset,2,2,single_caution,,,,,,,3,6.08,6.08,6.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-035-208462,2014,final,35,300186467,2014-06-23T16:00:00Z,group,43976,Australia,Spain,197514,JEDINAK,Y,90'+1',91,5,in_play,90,93.08,pre_quarter_final_reset,2,0,accumulation_trigger,2014-004-207867,,,,,,0,2.08,2.08,2.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-036-208429,2014,final,36,300186470,2014-06-23T16:00:00Z,group,43925,Chile,Netherlands,349582,Silva,Y,24',24,3,in_play,90,93.18,pre_quarter_final_reset,2,1,accumulation_first_caution,2014-049-208748,cross_match,2014-049-208748,49,39,0,66,69.18,69.18,69.18,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186470?language=en,data/raw/2014/fifa/timelines/m036_300186470.json
2014-036-208432,2014,final,36,300186470,2014-06-23T16:00:00Z,group,43960,Netherlands,Chile,319432,Daley BLIND,Y,63',63,5,in_play,90,93.18,pre_quarter_final_reset,2,2,single_caution,,,,,,,27,30.18,30.18,30.18,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186470?language=en,data/raw/2014/fifa/timelines/m036_300186470.json
2014-037-208573,2014,final,37,300186457,2014-06-24T20:00:00Z,group,43819,Japan,Colombia,184373,Yasuyuki KONNO,Y,15',15,3,in_play,90,93.25,pre_quarter_final_reset,2,2,single_caution,,,,,,,75,78.25,78.25,78.25,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186457?language=en,data/raw/2014/fifa/timelines/m037_300186457.json
2014-037-208583,2014,final,37,300186457,2014-06-24T20:00:00Z,group,43926,Colombia,Japan,200219,Fredy Guarín,Y,62',62,5,in_play,90,93.25,pre_quarter_final_reset,2,2,single_caution,,,,,,,28,31.25,31.25,31.25,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186457?language=en,data/raw/2014/fifa/timelines/m037_300186457.json
2014-038-208559,2014,final,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,212306,Didier DROGBA,Y,36',36,3,in_play,90,93.92,pre_quarter_final_reset,2,2,single_caution,,,,,,,54,57.92,57.92,57.92,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-038-208563,2014,final,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,216970,Salomon KALOU,Y,61',61,5,in_play,90,93.92,pre_quarter_final_reset,2,2,single_caution,,,,,,,29,32.92,32.92,32.92,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-038-208564,2014,final,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,367555,Dié,Y,69',69,5,in_play,90,93.92,pre_quarter_final_reset,2,2,single_caution,,,,,,,21,24.92,24.92,24.92,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-039-208536,2014,final,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,301059,M. Balotelli,Y,21',21,3,in_play,90,95.95,pre_quarter_final_reset,2,0,accumulation_trigger,2014-024-208258,,,,,,69,74.95,74.95,74.95,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208541,2014,final,39,300186465,2014-06-24T16:00:00Z,group,43930,Uruguay,Italy,286238,Arévalo,Y,45',45,5,in_play,90,95.95,pre_quarter_final_reset,2,2,single_caution,,,,,,,45,50.95,50.95,50.95,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208542,2014,final,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,298664,Marchisio,R,58',58,5,in_play,90,95.95,pre_quarter_final_reset,0,0,dismissal,,,,,,,32,37.95,56.925,75.9,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208549,2014,final,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,359223,De Sciglio,Y,76',76,5,in_play,90,95.95,pre_quarter_final_reset,2,2,single_caution,,,,,,,14,19.95,19.95,19.95,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-040-208521,2014,final,40,300186484,2014-06-24T16:00:00Z,group,43942,England,Costa Rica,369392,R. Barkley,Y,52',52,5,in_play,90,93.13,pre_quarter_final_reset,2,2,single_caution,,,,,,,38,41.13,41.13,41.13,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-040-208522,2014,final,40,300186484,2014-06-24T16:00:00Z,group,43942,England,Costa Rica,361222,A. Lallana,Y,56',56,5,in_play,90,93.13,pre_quarter_final_reset,2,2,single_caution,,,,,,,34,37.13,37.13,37.13,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-040-208525,2014,final,40,300186484,2014-06-24T16:00:00Z,group,43901,Costa Rica,England,268821,G. GONZALEZ,Y,59',59,5,in_play,90,93.13,pre_quarter_final_reset,2,2,accumulation_first_caution,2014-059-208989,cross_match,2014-059-208989,59,80,1,31,34.13,34.13,34.13,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-041-208654,2014,final,41,300186482,2014-06-25T20:00:00Z,group,43909,Honduras,Switzerland,213953,Jerry PALACIOS,Y,65',65,5,in_play,90,93.02,pre_quarter_final_reset,2,2,single_caution,,,,,,,25,28.02,28.02,28.02,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186482?language=en,data/raw/2014/fifa/timelines/m041_300186482.json
2014-042-208633,2014,final,42,300186515,2014-06-25T20:00:00Z,group,43927,Ecuador,France,202544,A. Valencia,R,49',49,5,in_play,90,94.28,pre_quarter_final_reset,0,0,dismissal,,,,,,,41,45.28,67.92,90.56,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186515?language=en,data/raw/2014/fifa/timelines/m042_300186515.json
2014-042-208664,2014,final,42,300186515,2014-06-25T20:00:00Z,group,43927,Ecuador,France,349578,Frickson ERAZO,Y,82',82,5,in_play,90,94.28,pre_quarter_final_reset,2,2,single_caution,,,,,,,8,12.28,12.28,12.28,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186515?language=en,data/raw/2014/fifa/timelines/m042_300186515.json
2014-043-208622,2014,final,43,300186458,2014-06-25T16:00:00Z,group,43876,Nigeria,Argentina,315424,OMERUO,Y,48',48,5,in_play,90,94.3,pre_quarter_final_reset,2,2,single_caution,,,,,,,42,46.3,46.3,46.3,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186458?language=en,data/raw/2014/fifa/timelines/m043_300186458.json
2014-043-208624,2014,final,43,300186458,2014-06-25T16:00:00Z,group,43876,Nigeria,Argentina,356712,Oshaniwa,Y,50',50,5,in_play,90,94.3,pre_quarter_final_reset,2,2,single_caution,,,,,,,40,44.3,44.3,44.3,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186458?language=en,data/raw/2014/fifa/timelines/m043_300186458.json
2014-044-208608,2014,final,44,300186464,2014-06-25T16:00:00Z,group,44037,Bosnia-Herzegovina,Iran,358101,M. Bešić,Y,76',76,5,in_play,90,93.37,pre_quarter_final_reset,2,2,single_caution,,,,,,,14,17.37,17.37,17.37,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186464?language=en,data/raw/2014/fifa/timelines/m044_300186464.json
2014-044-208615,2014,final,44,300186464,2014-06-25T16:00:00Z,group,43817,Iran,Bosnia-Herzegovina,330659,KARIM,Y,87',87,5,in_play,90,93.37,pre_quarter_final_reset,2,2,single_caution,,,,,,,3,6.37,6.37,6.37,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186464?language=en,data/raw/2014/fifa/timelines/m044_300186464.json
2014-045-208674,2014,final,45,300186469,2014-06-26T16:00:00Z,group,43948,Germany,United States,311148,Benedikt HOEWEDES,Y,10',10,3,in_play,90,94.08,pre_quarter_final_reset,2,2,single_caution,,,,,,,80,84.08,84.08,84.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-045-208675,2014,final,45,300186469,2014-06-26T16:00:00Z,group,43921,United States,Germany,234405,Gonzalez,Y,36',36,3,in_play,90,94.08,pre_quarter_final_reset,2,2,single_caution,,,,,,,54,58.08,58.08,58.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-045-208681,2014,final,45,300186469,2014-06-26T16:00:00Z,group,43921,United States,Germany,175512,Kyle BECKERMAN,Y,61',61,5,in_play,90,94.08,pre_quarter_final_reset,2,2,single_caution,,,,,,,29,33.08,33.08,33.08,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-046-208689,2014,final,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,294626,H. Afful,Y,38',38,3,in_play,90,95.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,52,57.12,57.12,57.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208690,2014,final,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,367393,A. Waris,Y,54',54,5,in_play,90,95.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,36,41.12,41.12,41.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208700,2014,final,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,353235,J. Ayew,Y,77',77,5,in_play,90,95.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,13,18.12,18.12,18.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208706,2014,final,46,300186476,2014-06-26T16:00:00Z,group,43963,Portugal,Ghana,200199,J. MOUTINHO,Y,90'+3',93,5,in_play,90,95.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,2.12,2.12,2.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-047-208707,2014,final,47,300186480,2014-06-26T20:00:00Z,group,43822,Korea Republic,Belgium,312679,Hong Jeong-Ho,Y,34',34,3,in_play,90,94.43,pre_quarter_final_reset,2,2,single_caution,,,,,,,56,60.43,60.43,60.43,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-047-208708,2014,final,47,300186480,2014-06-26T20:00:00Z,group,43935,Belgium,Korea Republic,290824,Steven DEFOUR,R,44',44,3,in_play,90,94.43,pre_quarter_final_reset,0,0,dismissal,,,,,,,46,50.43,75.645,100.86,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-047-208711,2014,final,47,300186480,2014-06-26T20:00:00Z,group,43935,Belgium,Korea Republic,290825,DEMBELE,Y,49',49,5,in_play,90,94.43,pre_quarter_final_reset,2,2,single_caution,,,,,,,41,45.43,45.43,45.43,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-048-208724,2014,final,48,300186506,2014-06-26T20:00:00Z,group,43843,Algeria,Russia,323339,Djamel MESBAH,Y,39',39,3,in_play,90,94.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,51,55.12,55.12,55.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208727,2014,final,48,300186506,2014-06-26T20:00:00Z,group,43965,Russia,Algeria,300237,D. Kombarov,Y,56',56,5,in_play,90,94.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,34,38.12,38.12,38.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208728,2014,final,48,300186506,2014-06-26T20:00:00Z,group,43965,Russia,Algeria,369983,Aleksei KOZLOV,Y,58',58,5,in_play,90,94.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,32,36.12,36.12,36.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208738,2014,final,48,300186506,2014-06-26T20:00:00Z,group,43843,Algeria,Russia,367261,Nabil GHILAS,Y,86',86,5,in_play,90,94.12,pre_quarter_final_reset,2,2,single_caution,,,,,,,4,8.12,8.12,8.12,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-049-208745,2014,final,49,300186487,2014-06-28T16:00:00Z,round_of_16,43925,Chile,Brazil,349592,E. Mena,Y,16',16,3,in_play,90,120,pre_quarter_final_reset,1,0,accumulation_trigger,2014-019-208162,,,,,,74,104,104,104,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
