card_id,edition,match_number,match_id,date_utc,stage,team_id,team,opponent,recipient_type,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,t_end_source,source_url,source_archive
2014-034-208489,2014,34,300186452,2014-06-23T20:00:00Z,group,43911,Mexico,Croatia,player,178119,R. MÁRQUEZ,Y,38',38,3,in_play,90,94.1,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-034-208494,2014,34,300186452,2014-06-23T20:00:00Z,group,43911,Mexico,Croatia,player,379264,Vázquez,Y,65',65,5,in_play,90,94.1,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-034-208507,2014,34,300186452,2014-06-23T20:00:00Z,group,43938,Croatia,Mexico,player,369058,REBIĆ,R,88',88,5,in_play,90,94.1,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186452?language=en,data/raw/2014/fifa/timelines/m034_300186452.json
2014-035-208452,2014,35,300186467,2014-06-23T16:00:00Z,group,43969,Spain,Australia,player,216814,Sergio Ramos,Y,61',61,5,in_play,90,93.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-035-208461,2014,35,300186467,2014-06-23T16:00:00Z,group,43976,Australia,Spain,player,229051,Spiranovic,Y,87',87,5,in_play,90,93.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-035-208462,2014,35,300186467,2014-06-23T16:00:00Z,group,43976,Australia,Spain,player,197514,JEDINAK,Y,90'+1',91,5,in_play,90,93.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186467?language=en,data/raw/2014/fifa/timelines/m035_300186467.json
2014-036-208429,2014,36,300186470,2014-06-23T16:00:00Z,group,43925,Chile,Netherlands,player,349582,Silva,Y,24',24,3,in_play,90,93.18,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186470?language=en,data/raw/2014/fifa/timelines/m036_300186470.json
2014-036-208432,2014,36,300186470,2014-06-23T16:00:00Z,group,43960,Netherlands,Chile,player,319432,Daley BLIND,Y,63',63,5,in_play,90,93.18,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186470?language=en,data/raw/2014/fifa/timelines/m036_300186470.json
2014-037-208573,2014,37,300186457,2014-06-24T20:00:00Z,group,43819,Japan,Colombia,player,184373,Yasuyuki KONNO,Y,15',15,3,in_play,90,93.25,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186457?language=en,data/raw/2014/fifa/timelines/m037_300186457.json
2014-037-208583,2014,37,300186457,2014-06-24T20:00:00Z,group,43926,Colombia,Japan,player,200219,Fredy Guarín,Y,62',62,5,in_play,90,93.25,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186457?language=en,data/raw/2014/fifa/timelines/m037_300186457.json
2014-038-208559,2014,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,player,212306,Didier DROGBA,Y,36',36,3,in_play,90,93.92,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-038-208563,2014,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,player,216970,Salomon KALOU,Y,61',61,5,in_play,90,93.92,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-038-208564,2014,38,300186455,2014-06-24T20:00:00Z,group,43854,Côte d'Ivoire,Greece,player,367555,Dié,Y,69',69,5,in_play,90,93.92,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186455?language=en,data/raw/2014/fifa/timelines/m038_300186455.json
2014-039-208536,2014,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,player,301059,M. Balotelli,Y,21',21,3,in_play,90,95.95,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208541,2014,39,300186465,2014-06-24T16:00:00Z,group,43930,Uruguay,Italy,player,286238,Arévalo,Y,45',45,5,in_play,90,95.95,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208542,2014,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,player,298664,Marchisio,R,58',58,5,in_play,90,95.95,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208549,2014,39,300186465,2014-06-24T16:00:00Z,group,43954,Italy,Uruguay,player,359223,De Sciglio,Y,76',76,5,in_play,90,95.95,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-039-208553,2014,39,300186465,2014-06-24T16:00:00Z,group,43930,Uruguay,Italy,player,229498,F. MUSLERA,Y,90',90,5,in_play,90,95.95,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186465?language=en,data/raw/2014/fifa/timelines/m039_300186465.json
2014-040-208521,2014,40,300186484,2014-06-24T16:00:00Z,group,43942,England,Costa Rica,player,369392,R. Barkley,Y,52',52,5,in_play,90,93.13,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-040-208522,2014,40,300186484,2014-06-24T16:00:00Z,group,43942,England,Costa Rica,player,361222,A. Lallana,Y,56',56,5,in_play,90,93.13,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-040-208525,2014,40,300186484,2014-06-24T16:00:00Z,group,43901,Costa Rica,England,player,268821,G. GONZALEZ,Y,59',59,5,in_play,90,93.13,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186484?language=en,data/raw/2014/fifa/timelines/m040_300186484.json
2014-041-208654,2014,41,300186482,2014-06-25T20:00:00Z,group,43909,Honduras,Switzerland,player,213953,Jerry PALACIOS,Y,65',65,5,in_play,90,93.02,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186482?language=en,data/raw/2014/fifa/timelines/m041_300186482.json
2014-042-208633,2014,42,300186515,2014-06-25T20:00:00Z,group,43927,Ecuador,France,player,202544,A. Valencia,R,49',49,5,in_play,90,94.28,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186515?language=en,data/raw/2014/fifa/timelines/m042_300186515.json
2014-042-208664,2014,42,300186515,2014-06-25T20:00:00Z,group,43927,Ecuador,France,player,349578,Frickson ERAZO,Y,82',82,5,in_play,90,94.28,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186515?language=en,data/raw/2014/fifa/timelines/m042_300186515.json
2014-043-208622,2014,43,300186458,2014-06-25T16:00:00Z,group,43876,Nigeria,Argentina,player,315424,OMERUO,Y,48',48,5,in_play,90,94.3,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186458?language=en,data/raw/2014/fifa/timelines/m043_300186458.json
2014-043-208624,2014,43,300186458,2014-06-25T16:00:00Z,group,43876,Nigeria,Argentina,player,356712,Oshaniwa,Y,50',50,5,in_play,90,94.3,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186458?language=en,data/raw/2014/fifa/timelines/m043_300186458.json
2014-044-208608,2014,44,300186464,2014-06-25T16:00:00Z,group,44037,Bosnia-Herzegovina,Iran,player,358101,M. Bešić,Y,76',76,5,in_play,90,93.37,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186464?language=en,data/raw/2014/fifa/timelines/m044_300186464.json
2014-044-208615,2014,44,300186464,2014-06-25T16:00:00Z,group,43817,Iran,Bosnia-Herzegovina,player,330659,KARIM,Y,87',87,5,in_play,90,93.37,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186464?language=en,data/raw/2014/fifa/timelines/m044_300186464.json
2014-045-208674,2014,45,300186469,2014-06-26T16:00:00Z,group,43948,Germany,United States,player,311148,Benedikt HOEWEDES,Y,10',10,3,in_play,90,94.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-045-208675,2014,45,300186469,2014-06-26T16:00:00Z,group,43921,United States,Germany,player,234405,Gonzalez,Y,36',36,3,in_play,90,94.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-045-208681,2014,45,300186469,2014-06-26T16:00:00Z,group,43921,United States,Germany,player,175512,Kyle BECKERMAN,Y,61',61,5,in_play,90,94.08,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186469?language=en,data/raw/2014/fifa/timelines/m045_300186469.json
2014-046-208689,2014,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,player,294626,H. Afful,Y,38',38,3,in_play,90,95.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208690,2014,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,player,367393,A. Waris,Y,54',54,5,in_play,90,95.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208700,2014,46,300186476,2014-06-26T16:00:00Z,group,43860,Ghana,Portugal,player,353235,J. Ayew,Y,77',77,5,in_play,90,95.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-046-208706,2014,46,300186476,2014-06-26T16:00:00Z,group,43963,Portugal,Ghana,player,200199,J. MOUTINHO,Y,90'+3',93,5,in_play,90,95.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186476?language=en,data/raw/2014/fifa/timelines/m046_300186476.json
2014-047-208707,2014,47,300186480,2014-06-26T20:00:00Z,group,43822,Korea Republic,Belgium,player,312679,Hong Jeong-Ho,Y,34',34,3,in_play,90,94.43,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-047-208708,2014,47,300186480,2014-06-26T20:00:00Z,group,43935,Belgium,Korea Republic,player,290824,Steven DEFOUR,R,44',44,3,in_play,90,94.43,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-047-208711,2014,47,300186480,2014-06-26T20:00:00Z,group,43935,Belgium,Korea Republic,player,290825,DEMBELE,Y,49',49,5,in_play,90,94.43,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186480?language=en,data/raw/2014/fifa/timelines/m047_300186480.json
2014-048-208724,2014,48,300186506,2014-06-26T20:00:00Z,group,43843,Algeria,Russia,player,323339,Djamel MESBAH,Y,39',39,3,in_play,90,94.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208727,2014,48,300186506,2014-06-26T20:00:00Z,group,43965,Russia,Algeria,player,300237,D. Kombarov,Y,56',56,5,in_play,90,94.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208728,2014,48,300186506,2014-06-26T20:00:00Z,group,43965,Russia,Algeria,player,369983,Aleksei KOZLOV,Y,58',58,5,in_play,90,94.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208738,2014,48,300186506,2014-06-26T20:00:00Z,group,43843,Algeria,Russia,player,367261,Nabil GHILAS,Y,86',86,5,in_play,90,94.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-048-208741,2014,48,300186506,2014-06-26T20:00:00Z,group,43843,Algeria,Russia,player,354883,Cadamuro,Y,90'+1',91,5,in_play,90,94.12,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255931/300186506?language=en,data/raw/2014/fifa/timelines/m048_300186506.json
2014-049-208745,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43925,Chile,Brazil,player,349592,E. Mena,Y,16',16,3,in_play,90,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208748,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43925,Chile,Brazil,player,349582,Silva,Y,39',39,3,in_play,90,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208749,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43924,Brazil,Chile,player,318172,Hulk,Y,54',54,5,in_play,90,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208752,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43924,Brazil,Chile,player,367918,Luiz Gustavo,Y,59',59,5,in_play,90,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208759,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43924,Brazil,Chile,player,217172,Jô,Y,92',92,7,in_play,120,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208760,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43925,Chile,Brazil,player,201787,Mauricio PINILLA,Y,101',101,7,in_play,120,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-049-208761,2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,43924,Brazil,Chile,player,190962,Da. Alves,Y,105',105,7,in_play,120,120,fotmob_lower_bound,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186487?language=en,data/raw/2014/fifa/timelines/m049_300186487.json
2014-050-208782,2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,43930,Uruguay,Colombia,player,368655,J.M. GIMENEZ,Y,54',54,5,in_play,90,93.15,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186491?language=en,data/raw/2014/fifa/timelines/m050_300186491.json
2014-050-208787,2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,43930,Uruguay,Colombia,player,239433,Diego LUGANO,Y,76',76,5,in_play,90,93.15,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186491?language=en,data/raw/2014/fifa/timelines/m050_300186491.json
2014-050-208788,2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,43926,Colombia,Uruguay,player,200213,Pablo ARMERO,Y,77',77,5,in_play,90,93.15,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186491?language=en,data/raw/2014/fifa/timelines/m050_300186491.json
2014-051-208805,2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,43911,Mexico,Netherlands,player,289195,Aguilar,Y,68',68,5,in_play,90,96.58,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186508?language=en,data/raw/2014/fifa/timelines/m051_300186508.json
2014-051-208811,2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,43911,Mexico,Netherlands,player,178119,R. MÁRQUEZ,Y,90'+1',91,5,in_play,90,96.58,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186508?language=en,data/raw/2014/fifa/timelines/m051_300186508.json
2014-051-208812,2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,43911,Mexico,Netherlands,player,251352,A. GUARDADO,Y,90'+3',93,5,in_play,90,96.58,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186508?language=en,data/raw/2014/fifa/timelines/m051_300186508.json
2014-052-208814,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43949,Greece,Costa Rica,player,362649,Samaris,Y,35',35,3,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208815,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,312987,O. DUARTE,Y,41',41,3,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208816,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,307541,Y. TEJEDA,Y,47',47,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208818,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,301165,Esteban Granados,Y,56',56,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208823,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,312987,O. DUARTE,Y2,65',65,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208827,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,214876,BRYAN,Y,69',69,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208828,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43949,Greece,Costa Rica,player,323556,K. Manolas,Y,71',71,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-052-208835,2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,43901,Costa Rica,Greece,player,199175,K. Navas,Y,89',89,5,in_play,90,122,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186459?language=en,data/raw/2014/fifa/timelines/m052_300186459.json
2014-053-208850,2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,43946,France,Nigeria,player,358014,MATUIDI,Y,54',54,5,in_play,90,95.03,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186462?language=en,data/raw/2014/fifa/timelines/m053_300186462.json
2014-054-208861,2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,43843,Algeria,Germany,player,296827,Rafik HALLICHE,Y,41',41,3,in_play,90,122.28,fotmob_period_clock,https://api.fifa.com/api/v3/timelines/17/251164/255951/300186460?language=en,data/raw/2014/fifa/timelines/m054_300186460.json
